userId,movieId,rating,timestamp
18413,31685,4.0,1521703330
113165,250,3.5,1263216964
105864,2959,5.0,1500875078
116050,54997,4.5,1256293001
188136,7293,3.5,1449352089
96853,1061,2.5,1288350323
79364,788,3.0,862587382
169008,8507,4.5,1445462817
147695,8368,0.5,1552102816
185807,112183,4.0,1425148867
133093,1034,4.0,935621412
140118,8376,3.5,1238538616
180284,38038,4.5,1179449459
34126,6973,2.0,1102703787
18271,8957,4.0,1657151426
30668,5010,4.0,1365573126
110497,5956,4.5,1076728287
87151,6711,5.0,1209127399
139227,2959,4.0,1497033124
163738,904,5.0,943143041
93880,7319,2.5,1168456800
39719,457,3.0,843335513
148957,555,5.0,942296822
26022,4679,3.5,1275016352
149059,318,5.0,984616059
4841,1240,5.0,965572604
5085,6987,3.5,1263331315
183045,189713,3.5,1606620235
185693,2054,3.0,1137524708
121033,520,2.5,1140790716
118812,357,2.0,965546165
122663,90717,4.0,1449974058
74207,6373,3.5,1458791200
90531,2951,3.5,1518371495
72043,3566,2.0,1031928840
156583,5502,3.5,1234432749
32220,1219,5.0,1125312216
113868,451,5.0,945008542
62081,2706,3.0,1260550663
190940,2987,1.5,1203788262
42655,1056,4.0,874789693
138530,318,5.0,1635643791
158304,1916,5.0,965331806
168166,2997,4.5,1269668592
189883,7154,2.0,1471381368
60081,76251,5.0,1352606701
94561,112290,3.0,1621692123
154418,76251,3.0,1447318919
113002,3176,4.0,965512859
159949,5902,3.0,1109421215
153439,8641,3.0,1506459503
77203,500,5.0,845248770
72718,1663,3.0,1309122958
129925,58559,5.0,1329846345
188400,2804,5.0,947377749
65145,1,4.0,1115789101
31132,77561,4.0,1367493811
90382,2006,4.0,1039463712
65900,32,4.0,1080674633
150469,8361,4.5,1234138271
126198,203160,4.0,1601223681
140752,4351,3.5,1672847347
62392,3071,4.0,981476053
100126,34,5.0,945626071
88325,2517,2.5,1552804088
37000,2529,4.5,1228851582
199041,588,1.0,848694530
12168,1276,5.0,1516729939
71368,71264,4.0,1597414711
26509,225,4.0,834443633
95756,1927,5.0,951834369
142432,2054,3.0,1026788851
5971,434,1.0,1479612354
116067,6377,5.0,1254938976
193442,3155,4.0,1494128646
94527,195159,4.5,1655577432
142340,95875,3.5,1454871046
2295,253,3.5,1511480783
160519,270,3.0,840146824
96769,7458,3.5,1447003630
76454,2,3.5,1683037938
161442,590,5.0,847493025
54682,26258,5.0,1254010112
118,8910,5.0,1192914084
12766,494,3.0,913060971
82886,84772,3.5,1462647814
122507,6,5.0,948172159
62860,1233,5.0,948834338
160081,111759,3.5,1481429374
67229,3452,4.5,1099353588
166183,589,4.0,845068373
167415,64030,2.5,1568077393
23004,104211,4.5,1584215578
101627,1148,5.0,938523853
38493,1961,3.5,1584561428
189305,4011,4.0,1238796108
65880,1091,5.0,1046141179
129927,21,4.0,835483943
108831,106920,4.0,1447108541
88091,3273,4.0,974656941
49101,1242,5.0,886279119
134898,2617,3.0,1053549874
101401,2424,2.5,1576022255
23174,455,0.5,1366668052
79723,344,1.0,1455407843
133250,2792,3.0,1202494158
183439,1183,4.0,942885015
117286,109487,4.5,1526885991
26049,3720,5.0,983387345
43348,55820,4.5,1507020104
128508,225,3.0,1027273459
195405,45880,3.5,1345580542
55935,208,2.0,1211512192
66044,2917,4.0,968990558
149195,788,5.0,854369474
108175,333,5.0,858624124
38984,2804,4.0,1149776037
117872,6377,2.5,1349305445
194269,122916,4.5,1515831437
94737,2033,4.5,1230931338
30741,74458,4.5,1269995289
129331,1805,4.0,1179076634
65583,1573,3.0,966896670
81481,2739,2.0,1027020376
67329,1572,4.0,1275319785
77944,2010,3.5,1130094021
18673,127202,3.0,1585655484
155700,318,5.0,1629434583
51531,3972,3.5,1093973895
66958,8641,3.0,1145474211
75546,44191,3.0,1218421715
135555,367,2.5,1480210935
200424,7,3.0,852738211
119724,145,3.0,1279854867
177090,7340,4.0,1642042813
177831,46948,4.5,1458819846
95124,4025,3.5,1118283617
4629,4351,3.0,1234716804
148695,356,5.0,835651587
127463,7225,0.5,1153918897
71278,76251,4.0,1540633089
91199,802,1.0,1286016284
143099,3994,4.0,1073747887
159162,39,1.0,1186211065
167035,3362,3.5,1290669529
179017,3448,4.0,1117731472
189032,85367,3.5,1456988990
27725,279812,3.5,1677721450
46245,1275,3.0,980888185
100588,1907,4.5,1341795665
19769,349,4.0,835081973
134987,1270,5.0,1513031415
173254,119141,5.0,1606013129
182187,377,3.0,1289932089
44860,4499,3.5,1544740566
95961,32291,2.5,1252224831
23841,165,4.0,842895679
35876,351,4.0,1177809686
57689,2501,3.0,1056416168
134107,53125,1.5,1575830789
71028,5989,4.0,1594441334
57719,80549,4.5,1610925908
150183,2762,5.0,1497086511
40535,4720,2.5,1111879118
148957,3386,5.0,1042752900
24141,280,4.0,847029513
90863,708,3.0,1101326482
98396,2023,3.0,1549222600
80515,7449,1.5,1093892036
165060,1222,4.0,1687670441
109618,1580,4.5,1167550508
141974,2959,1.5,1501399071
162470,2918,4.5,1391273964
77399,4896,3.5,1103382315
114782,4041,4.0,1114140369
7766,2716,3.5,1278951838
49399,648,5.0,847362289
141603,1204,5.0,858415780
138602,5444,4.0,1559367752
11771,182715,2.5,1570320553
154688,76251,5.0,1442342092
84825,2028,5.0,941794084
168242,52712,5.0,1432070707
179784,3006,5.0,1336684123
159661,170705,4.5,1534584074
101020,5063,3.5,1063286101
154565,5952,4.5,1111477887
174466,6333,4.0,1271907821
20237,4274,4.0,990243088
107311,293,3.5,1107292987
187879,6957,1.0,1319313274
124969,3265,4.0,964812786
69980,1373,5.0,999755416
83451,5218,3.0,1156761704
124262,919,3.0,901968908
186622,2912,2.0,1578976752
164315,6867,3.5,1092462322
192948,1393,5.0,1083330223
188422,1261,4.0,1665787436
28079,3869,3.0,1234894694
127907,1215,4.0,988650738
62293,68954,3.0,1676128417
54623,44665,2.5,1461440896
178744,94,5.0,860874962
146504,1704,4.0,1582281128
72644,1304,3.0,1207244839
40601,49272,4.5,1202147066
180149,8623,3.5,1092229506
172134,3753,3.0,970290551
136818,1080,4.0,1466913384
131367,1356,3.0,1499385753
158005,82459,4.0,1465143545
179734,5445,4.5,1140201296
157200,3702,3.5,1057085616
82814,7143,3.0,1257083460
176526,1405,3.0,966004725
152682,2762,2.5,1273787527
15686,6003,3.0,1043705358
88254,76093,4.5,1668292994
51781,7984,3.5,1091679252
62349,2644,4.0,979832321
198013,1247,4.0,951748466
26361,48,3.5,1116888318
121312,8947,3.5,1493609096
39433,66509,4.0,1486269219
36053,8644,4.0,1509733979
7483,105,3.0,845042450
8275,153,3.0,838131415
94446,1653,2.0,965769857
62240,5902,4.0,1040653109
23783,2902,4.5,1580447308
81842,3450,3.0,1116231897
131677,1722,0.5,1460288782
79917,1042,4.0,1285801677
150201,364,4.0,1343774042
43195,198,4.0,842053903
115739,90249,3.5,1505676147
129454,2013,4.0,978912442
51289,3634,4.0,1080582417
19216,68157,3.5,1445293267
25760,1131,4.0,963866863
26429,91978,3.5,1465357733
193876,2959,5.0,994448975
33219,919,3.0,852201064
67086,377,4.0,849181999
144523,265,5.0,835818473
11268,58998,5.0,1499017051
178973,60069,4.0,1468206910
2037,1257,1.5,1396287124
119661,8874,4.0,1220098138
38996,103372,5.0,1494618870
60874,1196,5.0,1412384428
188381,207313,5.0,1643262105
148671,54503,3.5,1481498534
39440,50,4.5,1104890855
143668,4963,3.5,1344908395
131447,5105,4.0,1276931294
72654,203375,4.0,1585661890
162894,5419,3.0,1154470836
49845,1291,4.0,1269782411
26137,7001,4.0,1083263153
116078,2253,4.5,1223946378
87966,5047,5.0,1242536718
1421,1357,3.5,1054633194
129791,6721,3.5,1269870659
74782,208,3.0,862785990
14877,134130,4.5,1463772805
15430,1208,5.0,865007333
139742,6155,5.0,1468377896
76273,912,5.0,879348576
105337,71464,3.5,1499557033
59855,497,3.0,1070211991
191903,372,2.5,1111727258
138228,64614,4.5,1518775876
94683,12,5.0,857240214
45476,5341,3.0,1096913215
114424,24,4.0,1011978633
190499,106487,0.5,1462583044
125851,1,2.0,977530792
158902,433,3.0,837610916
52313,2572,2.5,1493671773
126774,6793,4.0,1510042772
15843,356,4.0,1216882880
89718,5669,4.0,1127993760
20704,1233,4.0,951706884
17448,5500,4.0,1200510770
12694,1033,3.0,947543428
58012,4308,2.0,994378030
130740,316,3.0,835366656
190482,1876,4.0,1503836376
54363,161,3.0,834347811
87160,4741,5.0,1187714394
200326,2605,3.0,1029056455
87513,3830,2.5,1069286050
95987,194004,2.5,1561864262
151394,1353,4.0,944937651
192559,593,5.0,833995299
113394,778,4.0,842889954
126649,2694,2.5,1446168007
10883,1032,4.0,974924533
108469,318,5.0,846761486
153779,78499,4.0,1534620695
113392,69481,2.5,1600107376
49197,39,3.0,850553540
88872,63876,3.0,1499289242
102253,552,2.0,974955087
115392,2997,5.0,1194400215
168188,1974,1.0,974716115
39535,3763,2.5,1103055807
188843,2693,4.0,992549414
97504,45722,4.0,1153700330
177334,1198,5.0,852372914
47510,63082,4.0,1540807353
137788,89745,4.0,1365675035
36558,1721,4.5,1589004595
120535,1704,3.0,939743247
72805,8361,2.5,1426946544
104544,81562,3.5,1442784053
22023,349,3.5,1116119156
116806,480,3.5,1077203348
2707,1388,3.5,1111551739
123800,5391,4.5,1060738864
83625,79132,5.0,1450879789
142151,356,5.0,1125720135
96278,91094,4.0,1446306921
33664,122912,3.5,1529265561
96419,56587,3.5,1245550896
127227,6874,4.5,1306303103
197284,296,4.0,1113596820
51550,344,2.0,1457898052
12285,4226,4.0,1110146004
40729,1274,4.0,1683496935
46495,8640,3.5,1115562904
119374,4306,5.0,1536865784
126394,3174,4.0,1031232984
30974,33679,1.0,1452541898
70620,377,4.0,1196822760
85182,112852,4.5,1460670390
77962,595,4.0,832685431
146043,80463,5.0,1308685856
19387,47200,3.0,1586885055
196077,2529,4.0,1103372345
106568,3175,3.0,998607078
110386,357,3.0,837261469
193393,7222,4.5,1092012270
141468,1797,4.0,955582048
14176,41997,4.5,1378363978
158744,36,5.0,847129621
62895,7153,5.0,1426498909
102591,1213,5.0,949877167
44086,357,4.0,1043633987
171641,4714,3.0,1037066540
99084,7099,3.5,1683547099
112953,44191,4.0,1311300318
108904,102903,4.0,1540969496
179566,1784,4.0,990393599
127914,2810,4.0,1458324279
81647,7153,0.5,1411480613
7550,2403,4.0,1288010254
176958,3968,1.0,1129961777
33048,2997,3.5,1199608173
161437,52448,3.0,1460925873
145350,674,2.0,976552933
174191,6377,3.0,1196969276
134413,741,4.5,1635042014
175736,112556,4.0,1668723673
136855,48774,0.5,1182704278
56870,318,5.0,1461037506
82089,592,4.0,832713354
144772,137857,2.0,1540174951
94868,4973,4.0,1428233126
130855,3911,5.0,1313631234
75794,4226,5.0,1047488690
171932,206,4.0,942789385
170822,45,3.0,837353893
81223,85022,4.0,1301980177
142448,1,3.5,1669410607
23330,2329,3.0,1381106776
5317,92,2.0,875199649
60922,1268,2.5,1267842100
180217,4874,3.5,1415355822
101565,1208,5.0,1193171598
117373,4993,5.0,1074815369
118661,1203,3.0,1549146802
52352,6932,4.5,1135498833
127103,93563,2.0,1421596056
133511,527,5.0,922671020
118439,762,3.0,850720151
28439,5505,4.0,1097367166
18999,2081,3.5,1226868056
148001,2762,4.5,1182889669
70917,945,4.0,939050989
92616,1255,1.0,1429484483
173335,2006,3.0,1232056382
68983,3578,5.0,1160433766
56087,7361,5.0,1639545235
174742,1623,4.0,911396799
77341,1219,4.0,863885854
27781,608,5.0,965932328
38925,3578,4.0,1356694945
44981,457,3.0,1094253054
180795,8636,4.0,1385998034
136427,762,2.5,1109787385
58089,1407,4.0,1515171245
113320,367,3.5,1498744373
139212,72692,3.5,1301938616
100827,6,4.5,1122264589
95902,135887,4.0,1628496956
129038,317,3.0,949356023
79107,31420,2.0,1587120575
62502,1,5.0,1458822432
197328,4967,4.5,1236529973
142231,6548,4.0,1076418382
116595,7293,5.0,1349657070
78971,3186,3.0,1452400100
34440,2716,4.0,944969850
100992,60126,4.0,1225313678
94356,3826,1.0,1164535121
101009,3565,5.0,994963956
200310,57528,4.0,1605647827
135029,6535,3.0,1057630875
25251,91079,3.0,1421952283
97121,260,5.0,862453176
127827,1240,4.0,1662996189
89622,125,4.0,1427138904
114219,48414,3.0,1447981259
54260,97921,4.0,1419647904
63868,99114,3.0,1507297004
25548,30825,4.0,1526241990
15745,410,3.0,836257919
102042,92259,5.0,1546993932
11471,10,4.0,829270982
76106,158238,2.5,1604855181
65921,2762,3.5,1303534230
17700,187541,3.5,1589649019
96961,77201,2.0,1466797630
80774,5049,4.0,1042255460
114228,160,2.0,840111970
30559,30749,4.0,1230502822
198019,86882,5.0,1415745322
98182,6947,3.0,1145963556
187726,858,4.0,974927535
90461,110882,3.5,1622493471
60599,81845,4.5,1455810860
144613,1704,4.0,1581385954
127336,953,2.0,1547445231
173616,339,4.0,834284307
187313,122904,3.5,1593662046
190940,5459,1.5,1203790112
55564,784,3.5,1154160194
135839,3785,0.5,1221643714
187362,64614,4.0,1585264670
75772,71530,3.0,1472481333
62628,1221,5.0,1430510106
112984,912,4.0,945153351
126143,1380,4.5,1362443438
144905,743,3.0,864397806
110142,2657,4.0,1112269841
73269,608,2.0,1175009680
48690,296,0.5,1546172270
60783,72737,2.5,1443279375
149098,4246,3.0,1008941972
12750,53468,3.0,1199588717
124065,3949,2.0,1289039880
120148,74530,4.0,1630690254
141289,112911,3.0,1414279577
36486,1907,3.5,1079027309
182150,79702,3.5,1535242671
102021,4973,5.0,1284691479
109032,2431,3.0,992747648
134115,381,1.0,835738486
197577,61240,2.0,1227808264
6422,8809,3.5,1220384450
68163,64839,5.0,1247524335
80154,26662,5.0,1606080010
46536,95510,4.0,1453350532
139902,2115,3.0,1557282544
30639,60072,2.0,1470601400
143546,170705,4.0,1518374078
149575,4226,5.0,995245171
20139,1274,4.0,1120032316
183251,69844,4.0,1602700056
96261,4571,2.5,1099257949
74375,237,3.0,833551971
177474,2302,3.0,938998987
142370,168,3.0,845163970
77263,2065,4.0,939044091
18945,8984,3.0,1178053077
173964,50872,2.0,1185245813
69116,224266,2.0,1668276822
69885,69122,5.0,1631526119
84003,91485,5.0,1434091950
83300,106487,5.0,1583349268
40485,91485,5.0,1653692437
98133,364,4.0,1237717908
24608,1291,3.5,1245362747
89726,123,4.5,1267857907
108604,940,3.5,1090853131
117006,1221,5.0,1461455438
96686,89745,3.0,1499217369
108062,3253,3.5,1233676444
58315,1250,4.0,1105437936
31294,260,4.0,1042343354
127437,1396,4.0,1037550331
30954,4776,4.5,1056488208
176514,39435,2.0,1503577475
39056,196,3.0,1432706276
112028,94864,4.0,1354140992
39030,593,4.0,842569986
103113,91658,4.5,1463770099
140284,4022,3.5,1454705787
174053,4993,0.5,1129078868
133878,4865,3.0,1005103688
143554,46578,5.0,1496427486
13663,6787,4.5,1149373668
3132,1348,4.0,1692346687
45010,2628,3.0,1601929964
152322,3683,5.0,1042735337
43103,4720,4.0,1070838450
118399,4351,3.5,1128505966
195489,33166,4.5,1155862827
165188,2422,2.0,953373958
107590,55247,4.5,1357110651
131426,595,4.0,832023939
90596,1405,0.5,1493889537
188533,1359,3.5,1378493735
59277,133195,2.0,1471547725
146090,4148,3.0,1120737819
20077,590,4.0,845447133
8871,1635,5.0,995540919
80093,586,5.0,844677072
407,2395,4.0,946094183
194106,1260,3.0,1006150136
105779,5218,4.0,1481103315
123541,2268,2.0,975466954
164634,337,4.0,1444677713
139730,1221,1.0,1198889817
23645,3550,0.5,1111197320
84566,1193,2.0,856362535
197282,2568,4.0,945135283
51707,1676,2.0,956212013
130442,5,2.0,945119654
15497,741,3.0,1216646708
155570,8368,4.5,1126011361
25897,6957,4.5,1593577840
173087,3897,5.0,1111558353
447,1645,3.0,1442217491
17724,4225,4.0,1042718530
94084,1094,5.0,852755575
149561,1732,4.0,1415671985
181846,4992,4.0,1494238381
67760,1846,2.0,956716559
129848,48385,4.0,1615145762
110194,2628,3.0,1003436614
64710,205156,3.0,1675514839
171228,2036,3.0,1148798906
194343,4823,4.0,1503394148
69720,1441,4.0,900859381
189645,103042,3.5,1433851426
80597,111,4.0,1674679798
18240,89087,3.5,1509603810
56305,3265,3.5,1596073863
196919,4995,3.5,1441125678
42161,260,0.5,1571087026
174554,4886,4.0,1440845344
152865,253,4.0,1113309348
117509,2431,3.5,1485912407
126556,46965,3.0,1261924906
142578,1617,4.0,1495377263
199230,3330,4.0,1107308776
87472,143355,4.0,1497170644
66544,78105,2.5,1654928120
184028,2021,4.0,1229488555
142343,3271,3.5,1163447542
179321,1200,4.0,1314767132
113284,29,4.0,1439786610
105356,1084,5.0,852579485
2840,68157,3.0,1458237876
19781,1704,5.0,1424347146
10692,1263,5.0,993577948
57473,1387,4.0,945100675
1391,1129,4.0,982951154
185637,2424,3.0,1525716693
102689,8970,3.0,1518581249
186619,4007,5.0,1041518741
73255,81229,4.0,1514256117
53433,8360,2.0,1505868286
71298,3578,5.0,1625337038
122284,480,4.0,974705878
77003,653,3.0,945031598
199046,111362,3.0,1494666362
196824,67255,5.0,1696652415
123753,1214,4.0,1020784358
175010,1704,4.0,1642880046
133929,6874,3.0,1111546787
16850,3186,4.5,1346707650
31116,3988,4.0,980184751
132401,3471,1.5,1438434355
31752,187541,4.5,1591397070
60284,5621,3.0,1225648454
107957,4321,1.0,1522424135
192773,1240,4.0,953242206
80261,2747,3.0,1332011075
47618,6157,2.0,1436964450
6862,3861,3.0,1563491153
198656,3877,2.0,966986492
62345,3147,4.5,1238878740
124045,5992,3.0,1087772440
117965,71535,4.0,1297588459
103213,86332,3.0,1488444639
186744,40851,2.0,1599845121
5504,2599,4.0,946319698
14054,3967,2.5,1172823562
134598,60069,4.0,1510167339
154148,161,4.0,932754000
45930,627,5.0,865521197
97040,4995,4.0,1230952026
73010,2948,4.0,1024279956
36066,1295,5.0,1201881234
160926,8917,4.0,1440731510
196314,73017,3.0,1599934599
101837,593,4.0,945560834
144966,106487,4.0,1513371346
19798,2194,3.5,1540496505
79139,2724,2.5,1520615305
115878,3578,4.0,1224625071
20404,1258,4.0,1587390064
91881,1199,5.0,1192118557
122073,1348,4.0,1094006992
28650,4487,4.5,1461475117
21798,39,4.0,838378218
24977,89745,4.0,1444185136
91819,103772,4.0,1439788364
195687,2700,3.5,1069180139
119318,366,4.0,850030515
78015,85414,4.5,1512226833
11159,4226,3.5,1445627054
79169,380,5.0,832695328
151543,55820,5.0,1494301821
169871,36,5.0,885151572
51956,3978,2.0,1015869249
91958,1276,4.5,1561259934
6846,6377,2.0,1319925713
22355,2989,3.0,1056998514
86252,6301,3.5,1349543353
187789,4031,2.5,1093633513
118068,47,5.0,844119382
169460,32,4.0,941624480
20864,224,3.0,1006033897
200933,252,3.0,1306512807
156102,3379,5.0,974862096
93282,1203,4.0,971329529
183379,1302,4.5,1063150526
156066,589,4.0,994949047
189634,8874,4.0,1103947933
125674,109374,4.5,1410890299
147187,153,0.5,1147306459
136610,112552,4.0,1651399784
102373,7139,4.0,1208988853
197704,4143,2.0,1044505318
150717,318,5.0,1463073812
42933,6566,1.0,1089629321
159408,7285,3.5,1476038746
123797,2297,4.0,986169930
101401,32587,3.5,1542072651
67933,1663,3.5,1187484234
49637,2150,5.0,966543926
138854,6711,3.0,1420542242
166976,260,4.0,1262713542
142090,58559,5.0,1481336802
120808,3055,3.5,1281270363
159649,92681,3.0,1338400319
82236,1258,4.0,1111473936
84553,64716,3.0,1510961514
13636,5444,4.0,1536508954
23217,4270,2.5,1206550442
148556,81,5.0,912093819
83795,1206,4.5,1528414252
63585,6373,3.5,1226510817
156887,2253,4.0,1010622726
124318,707,3.0,860421439
137947,176371,5.0,1613992915
96505,33794,4.0,1123020554
135988,175,3.0,1131031817
19425,73860,4.0,1297565593
161100,177593,5.0,1517011503
109531,527,5.0,836066934
114793,319,4.0,1472038424
96974,552,3.0,1067313332
72999,7451,4.5,1557014099
67624,1344,4.0,952040330
102006,3979,2.5,1530521426
114877,64983,4.0,1231897032
171731,47,4.0,841490119
159650,104,5.0,860157762
126354,202429,5.0,1615149702
16178,327,3.0,832333567
155437,2687,3.0,988509550
4986,731,3.0,962634670
177069,3363,4.5,1560469722
132521,26712,4.0,1232525280
179725,6711,5.0,1065382432
62617,22,1.5,1111511831
171603,102903,4.5,1611160839
23729,2009,4.0,1365182832
29783,4886,4.0,1503249013
158872,916,5.0,1228615433
195510,82143,4.0,1416170229
56946,2365,4.0,956643225
177897,1210,3.5,1183777317
79288,109374,4.0,1573115363
63411,2617,4.5,1295922254
145939,2501,4.0,1239878709
107567,3301,3.0,1522300668
75288,2858,3.5,1142581081
4395,142488,4.0,1539102616
179822,106487,1.0,1447679749
131242,1097,2.0,1129485255
139820,50160,4.0,1184060972
174298,73321,3.5,1421786570
183970,260,4.0,986765760
170998,2699,4.0,1535482930
154444,102407,4.5,1454146234
192790,1544,3.5,1229118453
102352,333,4.0,1226027437
7829,97306,3.5,1478714185
97477,1298,3.5,1201028692
15493,6281,4.0,1176055383
175712,44665,3.0,1171610115
29372,8636,4.5,1098711796
90486,58154,5.0,1469354249
30579,99114,3.5,1555053784
94699,17,1.0,854429787
89307,81562,3.0,1507462533
19626,63826,3.0,1565016689
141416,59784,3.0,1444912840
26169,1258,4.0,1672109068
164629,1673,3.0,993904839
124401,45,3.5,1570841968
32955,8361,2.0,1450671049
56841,187541,5.0,1625255532
56332,5378,2.0,1181657157
145304,114180,4.0,1515177983
14002,64034,2.0,1595190225
10870,1198,4.0,1268911682
49032,4022,2.5,1231177926
199163,70286,3.5,1463337696
143358,21,3.0,847450694
113133,2858,4.5,1444354483
64003,140956,1.5,1531599874
130334,1092,5.0,1271061733
9334,3982,4.0,993323031
115623,7981,4.0,1460098501
199827,6016,4.5,1586096679
191510,6874,3.5,1075940430
80424,1193,5.0,997050721
199425,1214,4.5,1532394399
